fips,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,trump_margin,foreign_pop,state_abbr_new,county_new,foreign_pop_09,name_matches,found_diff
28153,3493,5957,9534,0.3663729809,0.6248164464,2464,25.84%,MS,Wayne County,13.03703704,0,MS,Wayne,0.2,Good,0
28155,1001,3949,5024,0.1992436306,0.7860270701,2948,58.68%,MS,Webster County,29.77777778,0,MS,Webster,0.7,Good,0
28157,2826,1305,4174,0.6770483948,0.3126497365,1521,36.44%,MS,Wilkinson County,-18.40958606,0,MS,Wilkinson,0,Good,0
28159,3778,4874,8771,0.4307376582,0.5556949037,1096,12.50%,MS,Winston County,6.333795654,0,MS,Winston,0.5,Good,0
28161,2574,3366,6058,0.4248927039,0.5556289204,792,13.07%,MS,Yalobusha County,6.666666667,0,MS,Yalobusha,0.2,Good,0
28163,5221,4568,9892,0.5278002426,0.4617873029,653,6.60%,MS,Yazoo County,-3.335376443,0,MS,Yazoo,4.3,Good,0
30001,1115,3243,4676,0.2384516681,0.6935414885,2128,45.51%,MT,Beaverhead County,24.41486921,0,MT,Beaverhead,1.4,Good,0
30003,2061,1833,4148,0.4968659595,0.4418997107,228,5.50%,MT,Big Horn County,-2.927580894,0,MT,Big Horn,1.2,Good,0
30005,1187,1259,2621,0.4528805799,0.4803510111,72,2.75%,MT,Blaine County,1.471790679,0,MT,Blaine,0.8,Good,0
30007,566,2329,3097,0.1827575073,0.752018082,1763,56.93%,MT,Broadwater County,30.44905009,0,MT,Broadwater,1.2,Good,0
30009,1824,3729,5923,0.3079520513,0.6295796049,1905,32.16%,MT,Carbon County,17.15289033,0,MT,Carbon,1.9,Good,0
30011,70,677,777,0.09009009009,0.8712998713,607,78.12%,MT,Carter County,40.6291834,0,MT,Carter,0.2,Good,0
30013,12053,19343,33791,0.3566926105,0.5724305288,7290,21.57%,MT,Cascade County,11.6097592,2.1,MT,Cascade,2.3,Good,0.09523809524
30015,729,1676,2571,0.2835472579,0.6518864255,947,36.83%,MT,Chouteau County,19.68814969,0,MT,Chouteau,1.6,Good,0
30017,1172,3638,5145,0.2277939747,0.7070942663,2466,47.93%,MT,Custer County,25.63409563,0,MT,Custer,2.1,Good,0
30019,167,729,952,0.1754201681,0.7657563025,562,59.03%,MT,Daniels County,31.36160714,0,MT,Daniels,2.4,Good,0
30021,786,3298,4297,0.1829183151,0.7675122178,2512,58.46%,MT,Dawson County,30.75416259,0,MT,Dawson,1,Good,0
30023,2018,1736,4099,0.4923151988,0.4235179312,282,6.88%,MT,Deer Lodge County,-3.755993607,0,MT,Deer Lodge,1.6,Good,0
30025,154,1276,1474,0.1044776119,0.8656716418,1122,76.12%,MT,Fallon County,39.23076923,0,MT,Fallon,0.9,Good,0
30027,1196,4235,5782,0.2068488412,0.7324455206,3039,52.56%,MT,Fergus County,27.97827288,0,MT,Fergus,1.4,Good,0
30029,13233,30079,46144,0.2867761789,0.6518507282,16846,36.51%,MT,Flathead County,19.44726635,1.7,MT,Flathead,2,Good,0.1764705882
30031,23879,23360,52169,0.4577239357,0.4477754989,519,0.99%,MT,Gallatin County,-0.5493342365,2.9,MT,Gallatin,2.7,Good,0.06896551724
30033,34,653,715,0.04755244755,0.9132867133,619,86.57%,MT,Garfield County,45.05094614,0,MT,Garfield,0.2,Good,0
30035,3076,1598,4969,0.6190380358,0.3215938821,1478,29.74%,MT,Glacier County,-15.81086864,0,MT,Glacier,2.1,Good,0
30037,71,365,468,0.1517094017,0.7799145299,294,62.82%,MT,Golden Valley County,33.71559633,0,MT,Golden Valley,0.3,Good,0
30039,469,1185,1762,0.2661748014,0.6725312145,716,40.64%,MT,Granite County,21.64449819,0,MT,Granite,1.9,Good,0
30041,2350,3446,6347,0.3702536631,0.5429336695,1096,17.27%,MT,Hill County,9.454796411,0,MT,Hill,1.6,Good,0
30043,1975,4099,6535,0.3022188217,0.6272379495,2124,32.50%,MT,Jefferson County,17.48435957,0,MT,Jefferson,1.5,Good,0
30045,232,867,1189,0.1951219512,0.7291841884,635,53.41%,MT,Judith Basin County,28.88989991,0,MT,Judith Basin,0.8,Good,0
30047,4703,7453,12898,0.3646301752,0.5778415258,2750,21.32%,MT,Lake County,11.31128661,0,MT,Lake,1.8,Good,0
30049,14331,16665,33697,0.4252900852,0.4945544114,2334,6.93%,MT,Lewis and Clark County,3.765001936,1.2,MT,Lewis and Clark,1.5,Good,0.25
30051,205,695,949,0.2160168599,0.7323498419,490,51.63%,MT,Liberty County,27.22222222,0,MT,Liberty,4,Good,0
30053,2040,6720,9250,0.2205405405,0.7264864865,4680,50.59%,MT,Lincoln County,26.71232877,0,MT,Lincoln,2.3,Good,0
30057,1175,3280,4708,0.2495751912,0.6966864911,2105,44.71%,MT,Madison County,23.62514029,0,MT,Madison,2.3,Good,0
30055,154,858,1056,0.1458333333,0.8125,704,66.67%,MT,McCone County,34.7826087,0,MT,McCone,0.1,Good,0
30059,191,728,970,0.1969072165,0.7505154639,537,55.36%,MT,Meagher County,29.21653972,0,MT,Meagher,1.5,Good,0
30061,515,1322,1974,0.2608915907,0.6697061803,807,40.88%,MT,Mineral County,21.96516059,0,MT,Mineral,0.7,Good,0
30063,30740,21699,57271,0.5367463463,0.3788828552,9041,15.79%,MT,Missoula County,-8.620492382,2.9,MT,Missoula,2.8,Good,0.03448275862
30065,331,1961,2404,0.137687188,0.8157237937,1630,67.80%,MT,Musselshell County,35.55846422,0,MT,Musselshell,1.8,Good,0
30067,3521,4872,9056,0.3888030035,0.5379858657,1351,14.92%,MT,Park County,8.048373645,0,MT,Park,2.4,Good,0
30069,30,276,319,0.09404388715,0.8652037618,246,77.12%,MT,Petroleum County,40.19607843,0,MT,Petroleum,0.4,Good,0
30071,315,1715,2147,0.1467163484,0.7987890079,1400,65.21%,MT,Phillips County,34.48275862,0,MT,Phillips,1.2,Good,0
30073,737,1786,2692,0.2737741456,0.6634472511,1049,38.97%,MT,Pondera County,20.78874356,0,MT,Pondera,3.1,Good,0
30075,127,880,1047,0.1212989494,0.8404966571,753,71.92%,MT,Powder River County,37.38828203,0,MT,Powder River,0,Good,0
30077,549,2017,2768,0.1983381503,0.7286849711,1468,53.03%,MT,Powell County,28.60483242,0,MT,Powell,0.4,Good,0
30079,100,555,686,0.1457725948,0.8090379009,455,66.33%,MT,Prairie County,34.73282443,0,MT,Prairie,1.7,Good,0
30081,6166,14673,22063,0.2794724199,0.6650500839,8507,38.56%,MT,Ravalli County,20.41124814,0,MT,Ravalli,2.1,Good,0
30083,669,3885,4812,0.1390274314,0.8073566085,3216,66.83%,MT,Richland County,35.30961792,0,MT,Richland,1.5,Good,0
30085,1504,1722,3486,0.4314400459,0.4939759036,218,6.25%,MT,Roosevelt County,3.378797272,0,MT,Roosevelt,0.8,Good,0
30087,969,2211,3357,0.2886505809,0.6586237712,1242,37%,MT,Rosebud County,19.52830189,0,MT,Rosebud,1.4,Good,0
30089,1211,4268,5871,0.2062680974,0.7269630387,3057,52.07%,MT,Sanders County,27.89742654,0,MT,Sanders,2.1,Good,0
30091,476,1237,1825,0.2608219178,0.6778082192,761,41.70%,MT,Sheridan County,22.2124927,0,MT,Sheridan,1.3,Good,0
30093,8545,6252,16122,0.5300210892,0.3877930778,2293,14.22%,MT,Silver Bow County,-7.748192201,0,MT,Silver Bow,1.9,Good,0
30095,904,3630,4816,0.1877076412,0.7537375415,2726,56.60%,MT,Stillwater County,30.06175562,0,MT,Stillwater,1,Good,0
30097,398,1580,2077,0.1916225325,0.7607125662,1182,56.91%,MT,Sweet Grass County,29.87866532,0,MT,Sweet Grass,1.5,Good,0
30099,803,2152,3143,0.2554883869,0.6846961502,1349,42.92%,MT,Teton County,22.82571912,0,MT,Teton,1.6,Good,0
30101,399,1495,2018,0.1977205154,0.7408325074,1096,54.31%,MT,Toole County,28.93347413,0,MT,Toole,3.6,Good,0
30103,59,350,441,0.1337868481,0.7936507937,291,65.99%,MT,Treasure County,35.57457213,0,MT,Treasure,1.4,Good,0
30105,886,2697,3860,0.2295336788,0.6987046632,1811,46.92%,MT,Valley County,25.27211834,0,MT,Valley,1,Good,0
30107,179,698,932,0.1920600858,0.7489270386,519,55.69%,MT,Wheatland County,29.58950969,0,MT,Wheatland,0,Good,0
30109,55,460,533,0.1031894934,0.8630393996,405,75.98%,MT,Wibaux County,39.32038835,0,MT,Wibaux,0.4,Good,0
30111,21117,38675,64675,0.3265094704,0.5979899497,17558,27.15%,MT,Yellowstone County,14.68256623,2.3,MT,Yellowstone,1.7,Good,0.2608695652
37001,29268,38235,69264,0.4225571726,0.5520183645,8967,12.95%,NC,Alamance County,6.641927025,7.7,NC,Alamance,7.6,Good,0.01298701299
37003,3750,13826,18011,0.2082060963,0.7676419966,10076,55.94%,NC,Alexander County,28.66408739,0,NC,Alexander,2.6,Good,0
37005,1300,3789,5214,0.2493287303,0.7266973533,2489,47.74%,NC,Alleghany County,24.45470623,0,NC,Alleghany,6,Good,0
37007,5785,4480,10394,0.5565710987,0.4310178949,1305,12.56%,NC,Anson County,-6.356551388,0,NC,Anson,3,Good,0
37009,3476,9353,13160,0.2641337386,0.7107142857,5877,44.66%,NC,Ashe County,22.9051368,0,NC,Ashe,4.2,Good,0
37011,1670,6226,8060,0.2071960298,0.7724565757,4556,56.53%,NC,Avery County,28.85005066,0,NC,Avery,3.4,Good,0
37013,8699,14478,23599,0.3686173143,0.6135005721,5779,24.49%,NC,Beaufort County,12.46710101,0,NC,Beaufort,4.6,Good,0
37015,5837,3476,9380,0.6222814499,0.370575693,2361,25.17%,NC,Bertie County,-12.67582949,0,NC,Bertie,1,Good,0
37017,7021,8511,15743,0.4459759893,0.5406212285,1490,9.46%,NC,Bladen County,4.79654906,0,NC,Bladen,4.6,Good,0
37019,23117,42440,67255,0.3437216564,0.6310311501,19323,28.73%,NC,Brunswick County,14.73755663,3.5,NC,Brunswick,4.2,Good,0.2
37021,74937,55339,134507,0.5571234211,0.4114209669,19598,14.57%,NC,Buncombe County,-7.521723111,6.6,NC,Buncombe,5.7,Good,0.1363636364
37023,10930,25741,37638,0.290398002,0.6839098783,14811,39.35%,NC,Burke County,20.19443157,4,NC,Burke,5.1,Good,0.275
37025,35048,53224,91002,0.3851343927,0.5848662667,18176,19.97%,NC,Cabarrus County,10.29545043,8.2,NC,Cabarrus,7.6,Good,0.07317073171
37027,8403,26499,35747,0.2350686771,0.7412929756,18096,50.62%,NC,Caldwell County,25.92401582,4.6,NC,Caldwell,2.7,Good,0.4130434783
37029,1266,3527,4939,0.2563271917,0.7141121685,2261,45.78%,NC,Camden County,23.58648028,0,NC,Camden,3.1,Good,0
37031,9806,26228,36919,0.2656084943,0.7104201089,16422,44.48%,NC,Carteret County,22.78681245,3.7,NC,Carteret,3.4,Good,0.08108108108
37033,4549,5758,10515,0.4326200666,0.5475986686,1209,11.50%,NC,Caswell County,5.864946153,0,NC,Caswell,1.7,Good,0
37035,21050,48062,71065,0.2962076972,0.67631042,27012,38.01%,NC,Catawba County,19.54219238,7.4,NC,Catawba,7.1,Good,0.04054054054
37037,20953,17012,39080,0.5361566018,0.4353121801,3941,10.08%,NC,Chatham County,-5.190306862,8.9,NC,Chatham,10,Good,0.1235955056
37039,2809,10711,13860,0.2026695527,0.7727994228,7902,57.01%,NC,Cherokee County,29.22337278,0,NC,Cherokee,2.7,Good,0
37041,2965,3983,7108,0.4171356218,0.5603545301,1018,14.32%,NC,Chowan County,7.325849165,0,NC,Chowan,4.4,Good,0
37043,1352,4395,5885,0.2297366185,0.7468139337,3043,51.71%,NC,Clay County,26.47468244,0,NC,Clay,3.4,Good,0
37045,14896,28394,44137,0.337494619,0.6433151324,13498,30.58%,NC,Cleveland County,15.59020559,3.5,NC,Cleveland,2.4,Good,0.3142857143
37047,8991,14177,23472,0.3830521472,0.6039962509,5186,22.09%,NC,Columbus County,11.1921616,0,NC,Columbus,3,Good,0
37049,17481,27556,46231,0.3781229045,0.5960502693,10075,21.79%,NC,Craven County,11.18524769,5.2,NC,Craven,4.7,Good,0.09615384615
37051,70523,50593,124402,0.5668960306,0.4066896031,19930,16.02%,NC,Cumberland County,-8.227649526,6.6,NC,Cumberland,5.6,Good,0.1515151515
37053,2879,9070,12423,0.231747565,0.7300974,6191,49.83%,NC,Currituck County,25.90593355,0,NC,Currituck,3.1,Good,0
37055,7079,11283,19009,0.3724025462,0.5935609448,4204,22.12%,NC,Dare County,11.44755473,0,NC,Dare,5.9,Good,0
37057,17328,52870,72013,0.2406232208,0.7341729965,35542,49.35%,NC,Davidson County,25.31553606,5.2,NC,Davidson,4.6,Good,0.1153846154
37059,5228,15502,21350,0.2448711944,0.726088993,10274,48.12%,NC,Davie County,24.78051134,0,NC,Davie,4.2,Good,0
37061,8196,12151,20601,0.3978447648,0.5898257366,3955,19.20%,NC,Duplin County,9.718877476,0,NC,Duplin,12.7,Good,0
37063,118783,27879,150543,0.7890303767,0.1851896136,90904,60.38%,NC,Durham County,-30.99098608,13.8,NC,Durham,13.9,Good,0.007246376812
37065,16152,8219,24653,0.6551738125,0.3333874174,7933,32.18%,NC,Edgecombe County,-16.27549136,0,NC,Edgecombe,2.5,Good,0
37067,92488,74793,172509,0.5361343466,0.4335599882,17695,10.26%,NC,Forsyth County,-5.289004729,8.7,NC,Forsyth,9.2,Good,0.05747126437
37069,12811,16320,29902,0.4284328807,0.5457828908,3509,11.74%,NC,Franklin County,6.022793588,0,NC,Franklin,4.6,Good,0
37071,30982,61467,94872,0.3265663209,0.6478940046,30485,32.13%,NC,Gaston County,16.48746877,5.1,NC,Gaston,5,Good,0.01960784314
37073,2371,2851,5328,0.4450075075,0.5350975976,480,9.01%,NC,Gates County,4.595940253,0,NC,Gates,1,Good,0
37075,761,3260,4094,0.1858817782,0.7962872496,2499,61.04%,NC,Graham County,31.07435961,0,NC,Graham,1.8,Good,0
37077,12827,13500,26920,0.4764858841,0.5014858841,673,2.50%,NC,Granville County,1.278155506,0,NC,Granville,4,Good,0
37079,3570,4358,8013,0.4455260202,0.5438662174,788,9.83%,NC,Greene County,4.969727548,0,NC,Greene,8.2,Good,0
37081,147949,97461,252087,0.5868965873,0.3866165252,50488,20.03%,NC,Guilford County,-10.28645939,9.6,NC,Guilford,9.7,Good,0.01041666667
37083,15642,8954,24881,0.628672481,0.3598729955,6688,26.88%,NC,Halifax County,-13.59570662,0,NC,Halifax,1.7,Good,0
37085,16452,27278,44955,0.365965966,0.6067845623,10826,24.08%,NC,Harnett County,12.37823005,7.4,NC,Harnett,5.6,Good,0.2432432432
37087,10414,18844,30156,0.3453375779,0.6248839369,8430,27.95%,NC,Haywood County,14.40631622,0,NC,Haywood,2.6,Good,0
37089,19664,35535,56810,0.3461362436,0.6255060729,15871,27.94%,NC,Henderson County,14.37616623,8.6,NC,Henderson,7.7,Good,0.1046511628
37091,6886,3081,10100,0.6817821782,0.305049505,3805,37.67%,NC,Hertford County,-19.08799037,0,NC,Hertford,4.2,Good,0
37093,9608,7676,17847,0.538353785,0.430100297,1932,10.83%,NC,Hoke County,-5.588984031,0,NC,Hoke,5.7,Good,0
37095,956,1275,2273,0.4205895293,0.5609326881,319,14.03%,NC,Hyde County,7.149260421,0,NC,Hyde,2.8,Good,0
37097,24441,54164,80727,0.302761158,0.6709527172,29723,36.82%,NC,Iredell County,18.90655811,7,NC,Iredell,5.7,Good,0.1857142857
37099,7564,9706,18004,0.4201288603,0.5391024217,2142,11.90%,NC,Jackson County,6.201505501,0,NC,Jackson,4.6,Good,0
37101,28153,54082,84553,0.3329627571,0.6396224853,25929,30.67%,NC,Johnston County,15.76518514,7,NC,Johnston,7.6,Good,0.08571428571
37103,2041,2941,5039,0.4050406827,0.5836475491,900,17.86%,NC,Jones County,9.032517061,0,NC,Jones,4,Good,0
37105,10380,13625,24676,0.4206516453,0.552155941,3245,13.15%,NC,Lee County,6.75900854,0,NC,Lee,11.3,Good,0
37107,11752,13354,25500,0.4608627451,0.5236862745,1602,6.28%,NC,Lenoir County,3.190472397,0,NC,Lenoir,3.7,Good,0
37109,9836,28653,39449,0.2493345839,0.7263301985,18817,47.70%,NC,Lincoln County,24.44464652,3.4,NC,Lincoln,5,Good,0.4705882353
37113,4841,12035,17336,0.2792455007,0.69422012,7194,41.50%,NC,Macon County,21.31429249,0,NC,Macon,5.1,Good,0
37115,3899,6735,10966,0.3555535291,0.6141710742,2836,25.86%,NC,Madison County,13.33458717,0,NC,Madison,2.5,Good,0
37117,5814,5874,11852,0.4905501181,0.4956125548,60,0.51%,NC,Martin County,0.2566735113,0,NC,Martin,2.2,Good,0
37111,4645,14517,19557,0.2375108657,0.7422917625,9872,50.48%,NC,McDowell County,25.75931531,0,NC,McDowell,3.4,Good,0
37119,292258,154303,461834,0.6328204506,0.3341092254,137955,29.87%,NC,Mecklenburg County,-15.44637799,14.5,NC,Mecklenburg,13.9,Good,0.04137931034
37121,1585,6225,7948,0.199421238,0.7832159034,4640,58.38%,NC,Mitchell County,29.70550576,0,NC,Mitchell,2.3,Good,0
37123,4108,7070,11449,0.3588086296,0.6175211809,2962,25.87%,NC,Montgomery County,13.24923958,0,NC,Montgomery,8.6,Good,0
37125,16148,30273,47746,0.3382063419,0.6340426423,14125,29.58%,NC,Moore County,15.21401952,4.2,NC,Moore,5.6,Good,0.3333333333
37127,23024,23142,46903,0.4908854444,0.493401275,118,0.25%,NC,Nash County,0.1277996794,2.7,NC,Nash,4.5,Good,0.6666666667
37129,50219,54665,108737,0.4618391164,0.5027267627,4446,4.09%,NC,New Hanover County,2.119484383,6.2,NC,New Hanover,5.6,Good,0.09677419355
37131,6113,3556,9761,0.6262678004,0.3643069358,2557,26.20%,NC,Northampton County,-13.22267039,0,NC,Northampton,1.4,Good,0
37133,17156,36342,55364,0.309876454,0.6564193339,19186,34.65%,NC,Onslow County,17.93151146,4.7,NC,Onslow,4.2,Good,0.1063829787
37135,59105,18373,79830,0.7403858199,0.2301515721,40732,51.02%,NC,Orange County,-26.28617156,14.5,NC,Orange,12.8,Good,0.1172413793
37137,2427,4225,6772,0.3583874779,0.6238924985,1798,26.55%,NC,Pamlico County,13.51473241,0,NC,Pamlico,4.1,Good,0
37139,8455,8082,16964,0.4984083942,0.4764206555,373,2.20%,NC,Pasquotank County,-1.127774082,0,NC,Pasquotank,2.9,Good,0
37141,9086,17317,27072,0.3356235225,0.6396645981,8231,30.40%,NC,Pender County,15.58724387,0,NC,Pender,3.9,Good,0
37143,2291,4143,6595,0.3473843821,0.6282031842,1852,28.08%,NC,Perquimans County,14.39229095,0,NC,Perquimans,2.1,Good,0
37145,7772,11116,19303,0.4026317153,0.5758690359,3344,17.32%,NC,Person County,8.852181279,0,NC,Person,2.6,Good,0
37147,40967,35191,78264,0.5234462844,0.449644792,5776,7.38%,NC,Pitt County,-3.79211639,4.6,NC,Pitt,4.8,Good,0.04347826087
37149,3715,6738,10723,0.3464515527,0.6283689266,3023,28.19%,NC,Polk County,14.45996365,0,NC,Polk,4.1,Good,0
37151,13074,49156,63615,0.2055175666,0.7727108386,36082,56.72%,NC,Randolph County,28.99084043,6.3,NC,Randolph,6.8,Good,0.07936507937
37153,8290,10199,18813,0.4406527401,0.5421251262,1909,10.15%,NC,Richmond County,5.162529071,0,NC,Richmond,4.2,Good,0
37155,18377,20294,39454,0.4657829371,0.5143711664,1917,4.86%,NC,Robeson County,2.478601536,3.9,NC,Robeson,5.6,Good,0.4358974359
37157,14057,26463,41374,0.3397544352,0.6396045826,12406,29.99%,NC,Rockingham County,15.30848963,3.3,NC,Rockingham,3.7,Good,0.1212121212
37159,19208,42388,63078,0.3045118742,0.671993405,23180,36.75%,NC,Rowan County,18.81615689,5.1,NC,Rowan,5.3,Good,0.03921568627
37161,7451,21694,29764,0.2503359763,0.7288670878,14243,47.85%,NC,Rutherford County,24.43472294,2.1,NC,Rutherford,2.8,Good,0.3333333333
37163,10486,14761,25638,0.4090022623,0.5757469381,4275,16.67%,NC,Sampson County,8.466352438,0,NC,Sampson,9.2,Good,0
37165,7279,6212,13743,0.5296514589,0.4520119333,1067,7.76%,NC,Scotland County,-3.954488177,0,NC,Scotland,2,Good,0
37167,7008,21788,29451,0.2379545686,0.7398051,14780,50.19%,NC,Stanly County,25.66328657,0,NC,Stanly,2.9,Good,0
37169,4645,16976,22182,0.2094040213,0.7653052024,12331,55.59%,NC,Stokes County,28.51625734,0,NC,Stokes,1.5,Good,0
37171,7438,23495,31663,0.2349114108,0.7420332881,16057,50.71%,NC,Surry County,25.95448227,4.6,NC,Surry,5.7,Good,0.2391304348
37173,2186,3557,5982,0.3654296222,0.5946171849,1371,22.92%,NC,Swain County,11.93627024,0,NC,Swain,2,Good,0
37175,6520,10441,17440,0.373853211,0.5986811927,3921,22.48%,NC,Transylvania County,11.55887035,0,NC,Transylvania,3.1,Good,0
37177,705,968,1700,0.4147058824,0.5694117647,263,15.47%,NC,Tyrrell County,7.8601315,0,NC,Tyrrell,7.5,Good,0
37179,34051,66265,103596,0.3286902969,0.639648249,32214,31.10%,NC,Union County,16.05626221,10.3,NC,Union,9.1,Good,0.1165048544
37181,12168,7304,19762,0.6157271531,0.3695982188,4864,24.61%,NC,Vance County,-12.48972884,0,NC,Vance,3.9,Good,0
37183,298353,193607,510940,0.5839296199,0.3789231612,104746,20.50%,NC,Wake County,-10.64578421,13.6,NC,Wake,12.8,Good,0.05882352941
37185,6668,3302,10123,0.6586980144,0.326187889,3366,33.25%,NC,Warren County,-16.88064193,0,NC,Warren,2.4,Good,0
37187,3490,2560,6115,0.5707277187,0.4186426819,930,15.21%,NC,Washington County,-7.685950413,0,NC,Washington,2,Good,0
37189,13953,13521,28769,0.4850012166,0.4699850534,432,1.50%,NC,Watauga County,-0.7861978598,0,NC,Watauga,3.5,Good,0
37191,21520,27360,49824,0.4319203597,0.549132948,5840,11.72%,NC,Wayne County,5.973813421,7.9,NC,Wayne,6.9,Good,0.1265822785
37193,6596,23613,30844,0.2138503437,0.7655621839,17017,55.17%,NC,Wilkes County,28.16544738,4.8,NC,Wilkes,3.4,Good,0.2916666667
37195,19527,17410,37593,0.5194318091,0.4631181337,2117,5.63%,NC,Wilson County,-2.865690229,8.1,NC,Wilson,7,Good,0.1358024691
37197,3140,13815,17350,0.1809798271,0.7962536023,10675,61.53%,NC,Yadkin County,31.48038927,0,NC,Yadkin,5.7,Good,0
37199,3181,6367,9808,0.3243270799,0.6491639478,3186,32.48%,NC,Yancey County,16.68412233,0,NC,Yancey,2.7,Good,0
38001,216,904,1206,0.1791044776,0.7495854063,688,57.05%,ND,Adams County,30.71428571,0,ND,Adams,1.4,Good,0
38003,1597,3156,5253,0.3040167523,0.6007995431,1559,29.68%,ND,Barnes County,16.40016831,0,ND,Barnes,2.6,Good,0
38005,842,927,1940,0.4340206186,0.4778350515,85,4.38%,ND,Benson County,2.402487281,0,ND,Benson,0.8,Good,0
38007,58,492,592,0.09797297297,0.8310810811,434,73.31%,ND,Billings County,39.45454545,0,ND,Billings,3.7,Good,0
38009,734,2482,3437,0.2135583358,0.7221414024,1748,50.86%,ND,Bottineau County,27.17661692,0,ND,Bottineau,2.2,Good,0
38011,227,1445,1769,0.1283210854,0.8168456755,1218,68.85%,ND,Bowman County,36.42344498,0,ND,Bowman,0.5,Good,0
38013,118,879,1031,0.1144519884,0.8525703201,761,73.81%,ND,Burke County,38.16449348,0,ND,Burke,3.8,Good,0
38015,10865,32499,46874,0.2317916116,0.693326791,21634,46.15%,ND,Burleigh County,24.94465455,2.4,ND,Burleigh,1.4,Good,0.4166666667
38017,31291,39738,78807,0.3970586369,0.5042445468,8447,10.72%,ND,Cass County,5.946162835,7.3,ND,Cass,5.4,Good,0.2602739726
38019,476,1356,1969,0.2417470797,0.688674454,880,44.69%,ND,Cavalier County,24.01746725,0,ND,Cavalier,2.1,Good,0
38021,551,1656,2372,0.2322934233,0.6981450253,1105,46.59%,ND,Dickey County,25.03398278,0,ND,Dickey,0.6,Good,0
38023,243,860,1187,0.2047177759,0.7245155855,617,51.98%,ND,Divide County,27.96917498,0,ND,Divide,4.2,Good,0
38025,356,1753,2199,0.161891769,0.7971805366,1397,63.53%,ND,Dunn County,33.11996207,0,ND,Dunn,3.4,Good,0
38027,354,790,1219,0.2904019688,0.6480721903,436,35.77%,ND,Eddy County,19.05594406,0,ND,Eddy,0.7,Good,0
38029,215,1672,1959,0.1097498724,0.853496682,1457,74.37%,ND,Emmons County,38.60625331,0,ND,Emmons,0.5,Good,0
38031,346,1237,1699,0.2036492054,0.7280753384,891,52.44%,ND,Foster County,28.1427669,0,ND,Foster,1.9,Good,0
38033,99,793,942,0.1050955414,0.8418259023,694,73.67%,ND,Golden Valley County,38.90134529,0,ND,Golden Valley,0.1,Good,0
38035,10828,16325,29711,0.3644441453,0.549459796,5497,18.50%,ND,Grand Forks County,10.1222701,5.1,ND,Grand Forks,4.2,Good,0.1764705882
38037,187,1098,1361,0.1373989713,0.8067597355,911,66.94%,ND,Grant County,35.44747082,0,ND,Grant,0.8,Good,0
38039,298,847,1247,0.2389735365,0.6792301524,549,44.03%,ND,Griggs County,23.97379913,0,ND,Griggs,0.9,Good,0
38041,168,1032,1261,0.1332275971,0.8183980967,864,68.52%,ND,Hettinger County,36,0,ND,Hettinger,0.3,Good,0
38043,179,1106,1358,0.1318114875,0.8144329897,927,68.26%,ND,Kidder County,36.07003891,0,ND,Kidder,2.1,Good,0
38045,500,1475,2115,0.2364066194,0.6973995272,975,46.10%,ND,LaMoure County,24.6835443,0,ND,LaMoure,0.4,Good,0
38047,112,867,1030,0.1087378641,0.8417475728,755,73.30%,ND,Logan County,38.55975485,0,ND,Logan,0.4,Good,0
38049,474,1991,2687,0.1764049125,0.7409750651,1517,56.46%,ND,McHenry County,30.77079108,0,ND,McHenry,1.4,Good,0
38051,233,1095,1423,0.1637385805,0.7695010541,862,60.58%,ND,McIntosh County,32.45481928,0,ND,McIntosh,0.9,Good,0
38053,696,3661,4594,0.1515019591,0.7969090118,2965,64.54%,ND,McKenzie County,34.02570576,0,ND,McKenzie,0.5,Good,0
38055,1070,3827,5206,0.2055320784,0.7351133308,2757,52.96%,ND,McLean County,28.14988769,0,ND,McLean,0.7,Good,0
38057,616,3715,4564,0.1349693252,0.8139789658,3099,67.90%,ND,Mercer County,35.77695682,0,ND,Mercer,0.6,Good,0
38059,3077,11319,15547,0.1979159967,0.7280504277,8242,53.01%,ND,Morton County,28.62600722,0,ND,Morton,0.6,Good,0
38061,1211,2551,4009,0.3020703417,0.6363182839,1340,33.42%,ND,Mountrail County,17.8096757,0,ND,Mountrail,1.3,Good,0
38063,536,1025,1694,0.3164108619,0.6050767414,489,28.87%,ND,Nelson County,15.66303652,0,ND,Nelson,1.1,Good,0
38065,119,827,1002,0.1187624751,0.8253493014,708,70.66%,ND,Oliver County,37.42071882,0,ND,Oliver,0.1,Good,0
38067,681,2204,3093,0.2201745878,0.7125767863,1523,49.24%,ND,Pembina County,26.39514731,0,ND,Pembina,3.8,Good,0
38069,431,1433,2020,0.2133663366,0.7094059406,1002,49.60%,ND,Pierce County,26.8776824,0,ND,Pierce,0.7,Good,0
38071,1505,3216,5218,0.2884246838,0.6163280951,1711,32.79%,ND,Ramsey County,18.12116077,0,ND,Ramsey,0.8,Good,0
38073,836,1209,2317,0.360811394,0.5217954251,373,16.10%,ND,Ransom County,9.119804401,0,ND,Ransom,0.6,Good,0
38075,200,978,1255,0.1593625498,0.7792828685,778,61.99%,ND,Renville County,33.02207131,0,ND,Renville,2,Good,0
38077,2064,4759,7460,0.2766756032,0.6379356568,2695,36.13%,ND,Richland County,19.74937711,0,ND,Richland,1.3,Good,0
38079,2097,1210,3662,0.5726379028,0.3304205352,887,24.22%,ND,Rolette County,-13.41094648,0,ND,Rolette,0.3,Good,0
